21/05/2024     LISTADO TESTIGO PERSONAL SIN PRESENTISMO      P g.


          Nro Control    Planta        Mes        Anio
          77337101          C          05          24
          77339802          C          05          24
          77317931          C          05          24
          77319933          C          05          24
          77321325          C          05          24
          77291371          P          05          24
          77979084          P          05          24
          77295464          P          05          24
          77334802          C          05          24
          77039083          C          05          24
          77039282          C          05          24
          77195711          P          05          24
          77198722          P          05          24
          77239303          P          05          24
          77319284          C          05          24
          77267681          P          05          24
          77245854          P          05          24
          77253653          P          05          24
          77282762          P          05          24
          77207762          P          05          24
          77103942          P          05          24
          77198141          P          05          24
          77010644          P          05          24
          77013215          P          05          24
          77243153          P          05          24
          77240354          P          05          24
          77229714          P          05          24
          77233603          P          05          24
          77318872          C          05          24
          77191301          P          05          24
          77191495          P          05          24
          77294065          P          05          24
          77297602          P          05          24
          77084143          P          05          24
          77193625          P          05          24
          77281305          P          05          24
          77316875          C          05          24
          77316943          C          05          24
          77284751          P          05          24
          77107441          P          05          24
          77236591          P          05          24
          77315654          C          05          24
          77234434          P          05          24
          77244594          P          05          24
          77250582          P          05          24
          77276253          P          05          24
          77217592          P          05          24
          77038074          P          05          24
          77039813          P          05          24
          77291172          P          05          24
          77296622          P          05          24
          77295511          P          05          24
          77109841          P          05          24
          77216693          P          05          24
          77246664          P          05          24
          77109812          P          05          24
          77008621          P          05          24
          77283035          P          05          24
          77288454          P          05          24
          77253852          P          05          24
          77265804          P          05          24
          77240692          P          05          24
          77245773          P          05          24
          77319852          C          05          24
          77317923          C          05          24
          77292343          P          05          24
          77243103          P          05          24
          77208404          P          05          24
          77140965          P          05          24
          77236402          P          05          24
          77216274          P          05          24
          77285663          P          05          24
          77217783          P          05          24
          77233881          P          05          24
          77321574          C          05          24
          77317643          C          05          24
          77191953          P          05          24
          77230642          P          05          24
          77191945          P          05          24
          77154252          P          05          24
          77197695          P          05          24
          77320214          C          05          24
          77336401          C          05          24
          77041454          P          05          24
          77241402          P          05          24
          77243014          C          05          24
          77297741          P          05          24
          77219604          P          05          24
          77315581          P          05          24
          77239824          P          05          24
          77320332          C          05          24
          77320434          C          05          24
          77239722          P          05          24
          77263514          P          05          24
          77296224          P          05          24
          77266622          P          05          24
          77283852          P          05          24
          77228425          P          05          24
          77236512          P          05          24
          77230833          P          05          24
          77231965          C          05          24
          77245781          P          05          24
          77323885          C          05          24
          77317711          C          05          24
          77317075          C          05          24
          77317465          P          05          24
          77035911          P          05          24
          77317664          P          05          24
          77198832          P          05          24
          77198565          P          05          24
          77267801          P          05          24
          77264285          P          05          24
          77247102          P          05          24
          77317635          C          05          24
          77318741          C          05          24
          77319145          C          05          24
          77318555          P          05          24
          77307384          P          05          24
          77291774          P          05          24
          77319344          C          05          24
          77318644          C          05          24
          77195591          P          05          24
          77058074          P          05          24
          77058715          P          05          24
          77190651          P          05          24
          77240414          P          05          24
          77153214          P          05          24
          77138293          P          05          24
          77009774          P          05          24
          77191034          P          05          24
          77105164          P          05          24
          77247385          P          05          24
          77190863          P          05          24
          77139053          P          05          24
          77012531          P          05          24
          77195994          P          05          24
          77232851          P          05          24
          77321935          C          05          24
          77217131          P          05          24
          77016174          P          05          24
          77283904          P          05          24
          77245613          P          05          24
          77295113          P          05          24
          77283661          P          05          24
          77234442          P          05          24
          77295032          P          05          24
          77341414          C          05          24
          77009004          P          05          24
          77277165          P          05          24
          77293962          P          05          24
          77279264          P          05          24
          77278763          P          05          24
          77037882          C          05          24
          78000681          P          05          24
          78195782          P          05          24
          78196445          P          05          24
          78197072          P          05          24
          78197093          P          05          24
          78197755          P          05          24
          81147433          P          05          24
          81004172          P          05          24
          81147331          P          05          24
          81142742          P          05          24
          81148345          P          05          24
          81147093          P          05          24
          81146694          C          05          24
          81146725          P          05          24
          82007374          P          05          24
          82007544          P          05          24
          82007594          P          05          24
          82007882          P          05          24
          82008621          P          05          24
          82008723          P          05          24
          82009083          P          05          24
          82010131          P          05          24
          82013095          P          05          24
          82008524          C          05          24
          82012015          C          05          24
          82012183          C          05          24
          82012251          C          05          24
          82012743          C          05          24
          82007345          P          05          24
          82007492          P          05          24
          82009075          P          05          24
          82010461          P          05          24
          82011242          P          05          24
          82012065          C          05          24
          82012243          C          05          24
          82012421          C          05          24
          82012484          C          05          24
          82012544          C          05          24
          82012675          C          05          24
          84037691          P          05          24
          84042104          P          05          24
          84042405          P          05          24
          84039305          P          05          24
          84038891          P          05          24
          84039601          P          05          24
          84039703          P          05          24
          84040204          P          05          24
          84040903          P          05          24
          84041001          P          05          24
          84041302          P          05          24
          84035791          P          05          24
          84036093          P          05          24
          84036292          P          05          24
          84036394          P          05          24
          84036593          P          05          24
          84038901          P          05          24
          84039004          P          05          24
          84037895          P          05          24
          84034402          P          05          24
          85001404          P          05          24
          85001823          P          05          24
          85001881          P          05          24
          85002913          P          05          24
          85003231          P          05          24
          85002332          C          05          24
          85002421          C          05          24
          85002434          C          05          24
          85004923          C          05          24
          85005123          C          05          24
          85005225          C          05          24
          86000631          P          05          24
          86002434          P          05          24
          86002502          P          05          24
          86002735          C          05          24
          86002772          C          05          24
          88005385          C          05          24
          88005924          C          05          24
          88006014          C          05          24
          88006022          C          05          24
          88006035          C          05          24
          88006124          C          05          24
          88006213          C          05          24
          88006234          C          05          24
          88006315          C          05          24
          88006412          C          05          24
          88006433          C          05          24
          88006611          C          05          24
          88006912          C          05          24
          91006983          C          05          24
          91006344          P          05          24
          91006352          P          05          24
          91006441          P          05          24
          91006742          P          05          24
          91006844          P          05          24
          91006873          P          05          24
          94031535          P          05          24
          95010005          C          05          24
          95010021          C          05          24
          95010225          C          05          24
          99096535          P          05          24
          99096543          P          05          24
          99096763          P          05          24
          99097073          P          05          24
          99126181          P          05          24
          99126233          P          05          24
          99126372          P          05          24
          99152001          P          05          24
          99157483          C          05          24
          99157632          C          05          24
          99157695          C          05          24
          99157865          C          05          24
          99158353          C          05          24
          99158544          C          05          24
          99096315          P          05          24
          99096373          P          05          24
          99096381          P          05          24
          99096394          P          05          24
          99096462          P          05          24
          99096475          P          05          24
          99097044          P          05          24
          99097065          P          05          24
          99097094          P          05          24
          99097154          P          05          24
          99126194          P          05          24
          99126204          P          05          24
          99126335          P          05          24
          99126351          P          05          24
          99150444          P          05          24
          99158594          P          05          24
          99157381          C          05          24
          99157412          C          05          24
          99157475          C          05          24
          99157491          C          05          24
          99157522          C          05          24
          99157543          C          05          24
          99157572          C          05          24
          99157593          C          05          24
          99157705          C          05          24
          99157771          C          05          24
          99157792          C          05          24
          99158175          C          05          24
          99158324          C          05          24
          99158442          C          05          24
          99158455          C          05          24






         TOTAL DE REGISTROS:      1559


          Planta Contratada:       475


          Planta Permanente:      1084


